Age,Gender,City,Position ,Total_Y,Level,Num_Skill,Main_Tech,Current_Salary,Prev_Salary,Status,MaxComp_size,Company_type
35,Male,Luttich,Data Scientist,12,Team Lead,1,Python,85000,80000,Full-time,1000+,Production
26,Male,Münster,Data Scientist,6,Junior,1,Python,48000,0,Full-time,1000+,Production
48,Male,Madrid,Software Engineer,15,Senior,1,Python,30000,0,Full-time,10,Startup
45,Male,Madrid,Data Scientist,2,Senior,1,Python,42000,0,Full-time,1000,Services
37,Male,Malta,Software Engineer,18,Senior,1,Golang,156000,156000,Self-employed,1000+,Startup
33,Male,Mannheim,Software Engineer,6,Middle,1,C#,49000,48000,Full-time,100,Startup
40,Male,Mannheim,Software Engineer,9,Middle,1,C,88000,87000,Full-time,1000+,Production
28,Female,Mannheim,Software Engineer,4,Junior,1,Others,53000,0,Full-time,1000+,Services
31,Male,Mannheim ,Software Engineer,10,Senior,1,C,45000,0,Full-time,1000+,Production
25,Male,Marseille,Data Scientist,1,Junior,1,Python,42000,0,Full-time,10,Startup
29,Male,Milan,Data Scientist,4,Middle,2,Python,37500,35000,Full-time,1000,Services
29,Male,Milan,Data Scientist,3,Middle,1,Python,32000,0,Full-time,1000+,Startup
54,Male,Milano,Admin,31,Senior,1,Networking,110000,110000,Full-time,1000+,Services
31,Male,Minsk,Software Engineer,6,Senior,2,TypeScript,110000,90000,Full-time,1000+,Production
28,Male,Moldova,Software Engineer,4,Middle,1,Java,28000,0,Self-employed,100,Startup
30,Male,Moscow,Software Engineer,2,Middle,1,Python,13000,0,Full-time,100,Startup
30,Male,Moscow,Software Engineer,5,Middle,1,C,14712,14712,Full-time,1000,Production
30,Male,Moscow,Software Engineer,2,Junior,1,Elixir,50000,18000,Self-employed,1000,Production
26,Female,Moscow,Software Engineer,6,Senior,1,JavaScript,33000,27000,Full-time,1000,Production
24,Male,Moscow,Admin,3,Senior,1,Others,48000,36000,Full-time,1000+,Production
31,Male,Moscow,Data Scientist,2.5,Team Lead,1,Python,20000,17000,Full-time,1000+,Fintech
45,Male,Munich,Software Engineer,20,Senior,4,.NET,200000,200000,Self-employed,10,Services
28,Male,Munich,Software Engineer,5,Senior,1,C++,67000,44000,Self-employed,10,Startup
40,Male,Munich,Software Engineer,18,Senior,1,Java,160000,160000,Self-employed,10,Services
39,Male,Munich,Software Engineer,12,Team Lead,1,PHP,108000,108000,Self-employed,10,Services
28,Male,Munich,Software Engineer,9,Senior,2,React,60000,0,Full-time,10,Startup
26,Male,Munich,Data Scientist,5,Senior,1,Spark,180000,190000,Self-employed,10,Services
37,Male,Munich,Software Engineer,14,Senior,1,Typescript,84000,84000,Full-time,10,Production
27,Male,Munich,Software Engineer,7,Middle,1,.NET,63000,0,Full-time,100,Services
34,Male,Munich,Software Engineer,13,Team Lead,1,.NET,72000,60000,Full-time,100,Production
32,Male,Munich,Software Engineer,7,Senior,1,Android,60000,60000,Full-time,100,Production
33,Male,Munich,Software Engineer,10,Senior,1,C#,78000,65000,Full-time,100,Production
44,Male,Munich,Software Engineer,28,Senior,1,C#,78500,78500,Full-time,100,Production
37,Male,Munich,Software Engineer,15,Senior,1,C#,80000,65000,Full-time,100,Services
56,Male,Munich,Software Engineer,30,Team Lead,1,C++,110000,90000,Full-time,100,Production
27,Male,Munich,Software Engineer,4,Senior,1,Frontend,60000,0,Full-time,100,Production
42,Female,Munich,Software Engineer,12,Senior,1,Java,47500,39000,Part-time ,100,Production
33,Male,Munich,Software Engineer,13,Senior,1,Java,70000,0,Full-time,100,Production
33,Male,Munich,Software Engineer,9,Team Lead,1,Java,100000,100000,Full-time,100,Production
31,Male,Munich,Software Engineer,3,Middle,1,JavaScript,63000,50400,Full-time,100,Production
26,Male,Munich,Software Engineer,5,Senior,1,JavaScript,80000,75000,Full-time,100,Production
30,Male,Munich,Software Engineer,6,Senior,1,JavaScript,75000,0,Full-time,100,Production
27,Male,Munich,Software Engineer,5,Senior,1,JavaScript,65000,65000,Full-time,100,Production
38,Male,Munich,Software Engineer,15,Senior,1,JavaScript,80000,78000,Full-time,100,Services
26,Male,Munich,Software Engineer,5,Middle,1,Kotlin,65000,0,Full-time,100,Startup
31,Male,Munich,Software Engineer,6,Middle,1,Node JS,60000,0,Full-time,100,Services
28,Male,Munich,Admin,6,Middle,1,Others,65000,58000,Full-time,100,Services
35,Male,Munich,Software Engineer,13,Team Lead,2,Pegasystems,140000,132000,Full-time,100,Services
28,Male,Munich,Software Engineer,8,Senior,1,PHP,57000,0,Full-time,100,Production
28,Male,Munich,Software Engineer,8,Senior,1,PHP,57000,0,Full-time,100,Production
30,Male,Munich,Software Engineer,8,Senior,1,PHP,68000,65000,Full-time,100,Production
33,Male,Munich,Data Scientist,2,Middle,1,Python,54000,54000,Full-time,100,Production
38,Male,Munich,Data Scientist,10,Team Lead,1,Python,92000,85000,Full-time,100,Services
46,Male,Munich,Software Engineer,10,Senior,1,Python,68500,60000,Full-time,100,Startup
33,Male,Munich,Software Engineer,11,Senior,1,Python,65000,0,Full-time,100,Startup
35,Male,Munich,Software Engineer,12,Team Lead,1,Python,100000,85000,Full-time,100,Production
66,Male,Munich,Software Engineer,40,Team Lead,1,ruby,70000,50000,Full-time,100,Production
31,Male,Munich,Software Engineer,8,Middle,1,Typescript,62000,60000,Full-time,100,Production
38,Male,Munich,Software Engineer,16,Senior,1,.NET,90000,90000,Full-time,1000,Production
34,Male,Munich,Software Engineer,14,Senior,1,Blockchain,95000,85000,Full-time,1000,Startup
28,Male,Munich,Software Engineer,6,Middle,2,C,64000,0,Full-time,1000,Production
24,Male,Munich,Data Scientist,1,Junior,1,C++,300000,0,Full-time,1000,Startup
31,Male,Munich,Software Engineer,14,Senior,1,C++,75000,0,Full-time,1000,Services
32,Male,Munich,Software Engineer,8,Senior,1,C++,65000,0,Full-time,1000,Services
43,Male,Munich,Admin,21,Senior,1,Java,72000,63000,Full-time,1000,Services
46,Male,Munich,Data Scientist,13,Senior,1,Java,70000,70000,Full-time,1000,Production
33,Male,Munich,Data Scientist,10,Senior,1,Java,70000,70000,Full-time,1000,Production
32,Female,Munich,Data Scientist,8,Senior,1,Java,60000,0,Full-time,1000,Services
27,Male,Munich,Software Engineer,2,Junior,1,Java,68000,60000,Full-time,1000,Production
25,Male,Munich,Software Engineer,3,Middle,1,Java,62000,55000,Full-time,1000,Production
40,Female,Munich,Software Engineer,20,Middle,1,Java,54000,54000,Full-time,1000,Fintech
34,Male,Munich,Software Engineer,12,Middle,1,Java,72000,72000,Full-time,1000,Production
28,Male,Munich,Software Engineer,7,Middle,1,Java,63000,63000,Full-time,1000,Production
36,Male,Munich,Software Engineer,13,Senior,1,Java,90000,80000,Full-time,1000,Production
44,Male,Munich,Software Engineer,20,Senior,2,Java,95000,95000,Full-time,1000,Production
26,Male,Munich,Software Engineer,7,Senior,1,Java,78000,61000,Full-time,1000,Production
25,Male,Munich,Software Engineer,5,Senior,1,Java,75000,0,Full-time,1000,Production
35,Male,Munich,Software Engineer,13,Senior,1,Java,80000,77000,Full-time,1000,Production
33,Male,Munich,Software Engineer,10,Senior,1,Java,75000,68000,Full-time,1000,Production
28,Male,Munich,Software Engineer,6,Senior,1,Java,70000,57000,Full-time,1000,Services
38,Male,Munich,Software Engineer,12,Senior,1,Java,70000,68000,Full-time,1000,Services
41,Male,Munich,Software Engineer,21,Senior,1,Java,80000,78000,Full-time,1000,Production
35,Male,Munich,Software Engineer,14,Senior,1,Java,77000,69300,Full-time,1000,Startup
49,Male,Munich,Software Engineer,27,Senior,1,Java,57000,57000,Full-time,1000,Services
34,Male,Munich,Software Engineer,12,Senior,1,Java,74000,69000,Full-time,1000,Production
33,Male,Munich,Software Engineer,13,Senior,1,Java,70000,64000,Full-time,1000,Startup
41,Male,Munich,Software Engineer,19,Senior,1,Java,75000,73000,Full-time,1000,Production
27,Female,Munich,Software Engineer,6,Senior,1,Java,85600,75000,Full-time,1000,Production
31,Male,Munich,Software Engineer,10,Team Lead,1,Java,70000,0,Full-time,1000,Production
27,Female,Munich,Software Engineer,2,Middle,1,JavaScript,64000,50000,Full-time,1000,Startup
36,Female,Munich,Software Engineer,10,Middle,1,JavaScript,48000,40000,Part-time ,1000,Production
34,Male,Munich,Software Engineer,4,Middle,1,JavaScript,66000,66000,Full-time,1000,Production
26,Male,Munich,Software Engineer,4,Middle,2,JavaScript,75000,0,Full-time,1000,Startup
29,Male,Munich,Software Engineer,5,Middle,3,JavaScript,57000,57000,Full-time,1000,Production
32,Male,Munich,Software Engineer,7,Senior,1,JavaScript,62000,60000,Full-time,1000,Services
33,Male,Munich,Software Engineer,11,Senior,1,JavaScript,80000,0,Full-time,1000,Production
34,Male,Munich,Software Engineer,5,Senior,2,JavaScript,54000,54000,Full-time,1000,Production
33,Male,Munich,Software Engineer,10,Senior,1,JavaScript,100000,90000,Full-time,1000,Startup
25,Male,Munich,Software Engineer,7,Senior,1,JavaScript,70000,0,Full-time,1000,Services
28,Female,Munich,Data Scientist,8,Senior,1,Kotlin,75000,64000,Full-time,1000,Production
28,Male,Munich,Software Engineer,5,Senior,1,Kotlin,72000,56000,Full-time,1000,Production
33,Male,Munich,Software Engineer,15,Team Lead,1,Kuberenetes,90000,78000,Full-time,1000,Production
29,Female,Munich,Software Engineer,5,Middle,3,Node JS,67000,65000,Full-time,1000,Production
39,Male,Munich,Data Scientist,17,Senior,1,Oracle,64000,0,Full-time,1000,Production
34,Male,Munich,Admin,7,Middle,1,Others,72000,72000,Full-time,1000,Startup
41,Male,Munich,Admin,19,Senior,1,Others,123600,120000,Full-time,1000,Production
33,Female,Munich,Data Scientist,6,Senior,1,Others,58000,55000,Full-time,1000,Production
41,Female,Munich,Data Scientist,12,Senior,1,Others,68000,61500,Full-time,1000,Services
39,Male,Munich,Admin,15,Team Lead,1,PHP,110000,90000,Full-time,1000,E-commerce
36,Female,Munich,Software Engineer,5,Middle,1,PHP,60000,0,Full-time,1000,Production
35,Female,Munich,Software Engineer,4,Middle,1,PHP,51000,47000,Full-time,1000,Fintech
33,Male,Munich,Software Engineer,12,Middle,1,PHP,56000,0,Full-time,1000,Production
35,Male,Munich,Software Engineer,11,Senior,1,PHP,65000,65000,Full-time,1000,Production
37,Male,Munich,Software Engineer,15,Senior,1,PHP,75000,72500,Full-time,1000,Production
37,Male,Munich,Software Engineer,12,Senior,1,PHP,62000,60000,Full-time,1000,Production
35,Male,Munich,Software Engineer,16,Team Lead,1,PHP,84000,79000,Full-time,1000,Production
36,Male,Munich,Software Engineer,14,Middle,1,PowerShell,65000,58040,Full-time,1000,Services
31,Male,Munich,Admin,10,Team Lead,1,Python,80000,78000,Full-time,1000,Research Institute
26,Male,Munich,Data Scientist,2,Junior,1,Python,58000,55000,Full-time,1000,Services
23,Male,Munich,Data Scientist,1,Junior,1,Python,49000,0,Full-time,1000,Production
26,Male,Munich,Data Scientist,3,Middle,1,Python,65000,52000,Full-time,1000,Production
29,Male,Munich,Data Scientist,6,Middle,1,Python,68000,0,Full-time,1000,Production
31,Male,Munich,Data Scientist,5,Middle,1,Python,60000,0,Full-time,1000,Services
32,Female,Munich,Data Scientist,9,Middle,1,Python,60000,0,Full-time,1000,Production
34,Male,Munich,Data Scientist,10,Senior,1,Python,85000,62500,Full-time,1000,Services
31,Male,Munich,Software Engineer,10,Senior,1,Ruby,85000,80000,Full-time,1000,Startup
32,Male,Munich,Data Scientist,9,Senior,1,Software Quality Assurance,76000,0,Full-time,1000,Production
40,Male,Munich,Data Scientist,15,Team Lead,1,SQL,90000,84000,Full-time,1000,Production
32,Male,Munich,Software Engineer,10,Team Lead,1,Swift,75000,75000,Full-time,1000,Production
30,Male,Munich,Software Engineer,9,Middle,1,TypeScript,66000,64000,Full-time,1000,Production
46,Male,Munich,Software Engineer,4,Senior,1,Others,82000,78000,Full-time,1000,Production
30,Male,Munich,Software Engineer,5,Senior,1,VHDL,75000,73000,Full-time,1000,Production
43,Male,Munich,Admin,18,Team Lead,1,.NET,115000,115000,Full-time,1000+,Production
28,Male,Munich,Software Engineer,3,Junior,1,.NET,65000,65000,Full-time,1000+,Fintech
30,Male,Munich,Software Engineer,10,Senior,1,.NET,75000,75000,Full-time,1000+,Production
32,Male,Munich,Software Engineer,9,Senior,1,ABAP,70800,0,Full-time,1000+,Services
46,Male,Munich,Admin,12,Senior,1,Agile,85000,88000,Full-time,1000+,Production
25,Female,Munich,Data Scientist,1,Junior,1,AI,57000,0,Full-time,1000+,Production
33,Male,Munich,Software Engineer,14,Senior,2,Angular,80000,0,Full-time,1000+,Production
37,Male,Munich,Software Engineer,17,Senior,1,AWS,90000,85000,Full-time,1000+,Services
36,Male,Munich,UI/UX Designer,15,Senior,1,AWS,79300,73000,Full-time,1000+,Production
34,Male,Munich,Software Engineer,10,Senior,2,Azure,120000,70000,Full-time,1000+,Services
37,Male,Munich,Software Engineer,15,Senior,1,C,120000,120000,Full-time,1000+,Production
24,Male,Munich,Software Engineer,5,Middle,1,C++,79000,77000,Full-time,1000+,Production
31,Male,Munich,Software Engineer,9,Middle,1,C++,92500,0,Full-time,1000+,Production
30,Male,Munich,Software Engineer,7,Senior,1,C++,100000,97000,Full-time,1000+,Production
29,Male,Munich,Software Engineer,8,Senior,1,C++,73000,59000,Full-time,1000+,Production
35,Male,Munich,Software Engineer,14,Senior,1,C++,98000,90000,Full-time,1000+,Production
34,Male,Munich,Software Engineer,10,Senior,1,C++,74000,72000,Full-time,1000+,Production
27,Male,Munich,Software Engineer,8,Senior,1,C++,52000,52000,Full-time,1000+,Production
30,Male,Munich,Admin,12,Senior,1,Services,150000,0,Full-time,1000+,Production
36,Male,Munich,Software Engineer,12,Team Lead,1,Services,105000,105000,Full-time,1000+,Production
30,Male,Munich,Software Engineer,10,Senior,1,DAN,79000,0,Full-time,1000+,Production
33,Male,Munich,Software Engineer,5,Senior,2,Embedded,61000,58000,Full-time,1000+,Services
39,Male,Munich,Software Engineer,20,Team Lead,1,Embedded,122000,118000,Full-time,1000+,Production
33,Male,Munich,Software Engineer,11,Team Lead,4,Frontend,90000,75000,Full-time,1000+,Production
24,Male,Munich,Software Engineer,3,Junior,1,Golang,77000,0,Full-time,1000+,Services
30,Male,Munich,Software Engineer,10,Senior,1,Golang,151872,0,Full-time,1000+,Startup
28,Male,Munich,Software Engineer,5,Senior,1,iOS,57000,70000,Full-time,1000+,Production
33,Female,Munich,Admin,10,Junior,1,Java,60000,55000,Full-time,1000+,Production
34,Male,Munich,Admin,17,Team Lead,1,Java,120000,110000,Full-time,1000+,Services
38,Female,Munich,Data Scientist,6,Middle,1,Java,62000,62000,Full-time,1000+,Production
33,Male,Munich,Data Scientist,5,Senior,1,Java,60000,0,Full-time,1000+,Production
31,Female,Munich,Data Scientist,7,Senior,1,Java,68000,58000,Full-time,1000+,Production
34,Male,Munich,Data Scientist,5,Senior,1,Java,76500,72000,Full-time,1000+,Production
32,Female,Munich,Data Scientist,8,Senior,1,Java,55000,0,Self-employed,1000+,Production
40,Male,Munich,Data Scientist,18,Team Lead,1,Java,78000,76000,Full-time,1000+,Production
33,Male,Munich,Software Engineer,4,Middle,1,Java,56000,56000,Full-time,1000+,Production
31,Female,Munich,Software Engineer,2,Middle,1,Java,58000,26000,Full-time,1000+,Production
28,Male,Munich,Software Engineer,5,Middle,1,Java,56000,52000,Full-time,1000+,Startup
31,Male,Munich,Software Engineer,5,Middle,1,Java,74000,68000,Full-time,1000+,Production
32,Male,Munich,Software Engineer,13,Middle,1,Java,95000,79000,Full-time,1000+,Production
24,Male,Munich,Software Engineer,3,Middle,2,Java,77600,72000,Full-time,1000+,Production
36,Male,Munich,Software Engineer,15,Senior,1,Java,55000,55000,Full-time,1000+,Production
31,Male,Munich,Software Engineer,10,Senior,1,Java,68000,68000,Full-time,1000+,Production
32,Male,Munich,Software Engineer,9,Senior,1,Java,70000,68000,Full-time,1000+,Production
29,Male,Munich,Software Engineer,8,Senior,1,Java,95000,74000,Full-time,1000+,Production
32,Male,Munich,Software Engineer,10,Senior,1,Java,88000,86000,Full-time,1000+,Production
38,Male,Munich,Software Engineer,15,Senior,1,Java,70000,70000,Full-time,1000+,Production
33,Male,Munich,Software Engineer,10,Senior,1,Java,70000,70000,Full-time,1000+,Services
30,Female,Munich,Software Engineer,8,Senior,1,Java,52000,52000,Full-time,1000+,Services
33,Female,Munich,Software Engineer,10,Senior,1,Java,47500,47500,Full-time,1000+,Services
29,Male,Munich,Software Engineer,8,Senior,2,Java,65400,0,Full-time,1000+,Services
34,Male,Munich,Software Engineer,13,Team Lead,1,Java,105000,70000,Full-time,1000+,Startup
28,Male,Munich,Software Engineer,5,Middle,1,JavaScript,72000,62000,Full-time,1000+,Production
30,Male,Munich,Software Engineer,4,Middle,2,JavaScript,55000,0,Full-time,1000+,Production
29,Male,Munich,Software Engineer,7,Senior,1,JavaScript,80000,72000,Full-time,1000+,Production
45,Male,Munich,Software Engineer,3,Senior,2,JavaScript,70000,65000,Full-time,1000+,Startup
30,Female,Munich,Software Engineer,9,Senior,2,JavaScript,60000,51000,Full-time,1000+,Production
32,Male,Munich,Software Engineer,8,Senior,2,JavaScript,65000,0,Full-time,1000+,Production
34,Male,Munich,Software Engineer,5,Senior,2,JavaScript,73500,70000,Full-time,1000+,Production
33,Male,Munich,Software Engineer,5,Team Lead,1,JavaScript,70000,0,Full-time,1000+,Startup
32,Male,Munich,Software Engineer,10,Team Lead,1,JavaScript,80000,0,Full-time,1000+,Startup
27,Female,Munich,Software Engineer,1,Junior,2,Kotlin,50000,50000,Full-time,1000+,Startup
30,Male,Munich,Software Engineer,8,Senior,1,Kotlin,66000,0,Full-time,1000+,Production
41,Male,Munich,Software Engineer,15,Senior,1,Kotlin,99000,99000,Full-time,1000+,Production
35,Male,Munich,Software Engineer,17,Team Lead,1,Kuberenetes,72000,72500,Full-time,1000+,Services
26,Female,Munich,Data Scientist,3,Junior,2,Machine Learning,70000,0,Full-time,1000+,Production
28,Male,Munich,Admin,9,Senior,1,Networking,61200,53300,Full-time,1000+,Services
38,Male,Munich,Admin,12,Senior,1,Node JS,74000,71000,Full-time,1000+,Production
24,Male,Munich,Software Engineer,3,Middle,1,Node JS,58000,0,Full-time,1000+,Services
32,Female,Munich,Admin,2,Junior,1,Others,54000,47000,Full-time,1000+,Services
25,Female,Munich,Admin,3,Middle,1,Others,62000,0,Full-time,1000+,Production
41,Male,Munich,Admin,18,Middle,1,Others,72000,60000,Full-time,1000+,Production
32,Male,Munich,Admin,4,Senior,1,Others,65000,62000,Full-time,1000+,Services
31,Female,Munich,Data Scientist,14,Middle,1,Others,80000,80000,Full-time,1000+,Production
45,Male,Munich,Data Scientist,19,Senior,1,Others,90000,88000,Full-time,1000+,Services
32,Male,Munich,Data Scientist,12,Senior,1,Others,95000,0,Full-time,1000+,Production
38,Male,Munich,Data Scientist,16,Senior,1,Others,95000,95000,Full-time,1000+,Production
37,Male,Munich,Software Engineer,13,Team Lead,1,Others,70000,60000,Full-time,1000+,Production
39,Female,Munich,Software Engineer,11,Team Lead,1,Others,93000,93000,Part-time ,1000+,Production
30,Male,Munich,Software Engineer,10,Team Lead,1,Others,85000,75000,Full-time,1000+,Production
34,Male,Munich,UI/UX Designer,11,Senior,1,Others,60000,0,Full-time,1000+,Startup
33,Male,Munich,Admin,10,Senior,1,PHP,79000,75000,Full-time,1000+,Production
29,Male,Munich,Software Engineer,8,Middle,1,PHP,75000,66000,Full-time,1000+,Production
31,Male,Munich,Software Engineer,11,Senior,1,PHP,80000,80000,Full-time,1000+,Production
32,Male,Munich,Software Engineer,11,Senior,1,PHP,81200,0,Full-time,1000+,Production
27,Male,Munich,Data Scientist,2,Junior,1,Python,49000,0,Full-time,1000+,Services
26,Female,Munich,Data Scientist,6,Middle,1,Python,60000,60000,Full-time,1000+,Production
25,Male,Munich,Data Scientist,1,Middle,1,Python,65000,0,Full-time,1000+,Production
32,Female,Munich,Data Scientist,10,Middle,1,Python,75000,70000,Full-time,1000+,Startup
29,Male,Munich,Data Scientist,4,Middle,1,Python,61500,53000,Full-time,1000+,Services
30,Male,Munich,Data Scientist,2,Middle,1,Python,50000,45000,Full-time,1000+,Startup
27,Male,Munich,Data Scientist,6,Middle,1,Python,70000,67000,Full-time,1000+,Production
28,Female,Munich,Data Scientist,6,Middle,1,Python,65000,42000,Full-time,1000+,Production
31,Male,Munich,Data Scientist,4,Senior,1,Python,100000,86000,Full-time,1000+,Production
32,Female,Munich,Data Scientist,5,Senior,1,Python,80000,75000,Full-time,1000+,Production
24,Female,Munich,Software Engineer,1,Junior,2,Python,16320,0,Part-time ,1000+,Startup
31,Male,Munich,Software Engineer,11,Middle,1,Python,75000,0,Full-time,1000+,Production
54,Male,Munich,Software Engineer,25,Middle,1,Python,75000,80000,Full-time,1000+,Services
32,Male,Munich,Software Engineer,7,Senior,1,Python,72000,65000,Full-time,1000+,Startup
39,Male,Munich,Software Engineer,8,Senior,1,Python,130000,125000,Full-time,1000+,Production
34,Male,Munich,Software Engineer,12,Team Lead,1,Python,95000,85000,Full-time,1000+,Production
39,Male,Munich,Admin,5,Middle,2,Qlik,56000,53000,Full-time,1000+,Production
29,Male,Munich,Software Engineer,4,Middle,1,R,78000,78000,Full-time,1000+,Services
35,Female,Munich,Admin,2,Junior,1,SAP,46000,0,Full-time,1000+,Services
32,Male,Munich,Admin,10,Team Lead,1,SAP,130000,125000,Full-time,1000+,Production
35,Female,Munich,Data Scientist,5,Senior,3,SAS,75000,0,Full-time,1000+,Fintech
32,Male,Munich,Software Engineer,10,Senior,1,Scala,95000,80000,Full-time,1000+,Startup
33,Male,Munich,Software Engineer,15,Team Lead,1,Scala,100000,98000,Full-time,1000+,Startup
29,Male,Munich,Data Scientist,6,Middle,1,SQL,70000,60000,Full-time,1000+,Production
35,Male,Munich,Software Engineer,15,Senior,1,SQL,100000,60000,Founder,1000+,Services
36,Male,Munich,Software Engineer,15,Senior,2,SQL,68000,68000,Full-time,1000+,Services
36,Male,Munich,Software Engineer,16,Senior,1,SRE,105000,0,Full-time,1000+,Production
27,Male,Munich,Data Scientist,5,Senior,1,Swift,58000,58000,Full-time,1000+,Production
30,Female,Munich,Software Engineer,10,Senior,1,Swift,65000,65000,Full-time,1000+,Production
40,Male,Munich,Software Engineer,25,Team Lead,1,Swift,85000,72000,Full-time,1000+,Production
30,Male,Munich,Software Engineer,8,Team Lead,1,Swift,75000,60000,Full-time,1000+,Startup
30,Male,Munich,Software Engineer,8,Middle,1,Typescript,70200,63000,Full-time,1000+,Production
29,Male,Munich,Software Engineer,7,Senior,1,TypeScript,80000,0,Full-time,1000+,Startup
27,Male,Munich,Software Engineer,5,Senior,2,Typescript,71000,66000,Full-time,1000+,Production
31,Male,Munich,Software Engineer,8,Senior,2,Typescript,79000,67000,Full-time,1000+,Production
26,Male,Munich,Software Engineer,6,Senior,1,TypeScript,93000,80000,Full-time,1000+,Startup
47,Male,Munich,Software Engineer,20,Senior,1,Others,75000,0,Full-time,1000+,Production
40,Male,Munich,Software Engineer,13,Senior,1,Others,77000,0,Full-time,1000+,Production
31,Male,Munich,Software Engineer,12,Team Lead,2,TypeScript,85000,75000,Full-time,1000+,Startup
35,Male,Murnau am Staffelsee ,Admin,1,Middle,1,Apotheker,30000,0,Full-time,10,Services
36,Male,Nuremberg,Software Engineer,1,Junior,1,JavaScript,37500,0,Full-time,10,Startup
32,Male,Nuremberg,Software Engineer,8,Senior,2,Java,60000,0,Full-time,1000,Services
27,Male,Nuremberg,Data Scientist,3,Middle,1,Python,55000,0,Full-time,1000,Services
33,Male,Nuremberg,Software Engineer,9,Senior,2,JavaScript,60000,60000,Full-time,1000+,Services
23,Male,"NJ, USA",Software Engineer,4,Junior,4,Django,55000,0,Full-time,10,Startup
31,Male,Nuremberg,Data Scientist,9,Middle,1,Java,60000,57000,Full-time,1000+,Production
36,Male,Nuremberg,Software Engineer,20,Team Lead,1,Java,74000,74000,Full-time,1000+,Fintech
33,Male,Nuremberg ,Data Scientist,2,Middle,1,Python,54000,54000,Full-time,1000+,Research Institute
30,Male,Paderborn,Data Scientist,6,Junior,1,Python,51000,0,Full-time,1000,Production
31,Male,Paris,Software Engineer,8,Senior,1,Swift,60000,60000,Full-time,1000,Production
32,Male,Paris,Software Engineer,12,Senior,1,Others,62000,0,Full-time,1000+,Production
27,Male,Prague,Software Engineer,3,Middle,1,.NET,21120,16560,Full-time,50,Production
32,Male,Prague,Software Engineer,8,Senior,2,C,36000,26000,Full-time,1000+,Production
26,Female,Prague,Software Engineer,4,Middle,1,C#,64000,55000,Full-time,1000+,Production
34,Male,Prague,Software Engineer,14,Team Lead,1,C#,90000,70000,Full-time,1000+,Production
24,Female,Prague,Software Engineer,3,Middle,1,Java,29000,23000,Full-time,1000+,Startup
33,Male,Prague,UI/UX Designer,7,Senior,1,Others,42000,39000,Full-time,1000+,Production
36,Male,Prefer not to say,Data Scientist,6,Senior,1,Python,110000,65000,Full-time,1000,Startup
36,Male,Regensburg,Software Engineer,10,Middle,1,C#,66000,58000,Full-time,100,Services
38,Female,Regensburg,Data Scientist,3,Middle,1,Python,65000,60000,Full-time,1000+,Production
26,Male,"Riga, Latvia",Software Engineer,4,Middle,1,JavaScript,24000,20000,Full-time,1000,Services
41,Male,Rome,Admin,22,Senior,1,Python,50000,45000,Full-time,100,Production
28,Male,Rome,Data Scientist,2,Middle,1,Java,36000,28000,Full-time,1000+,Production
27,Male,Rome,Data Scientist,2,Junior,1,SQL,25300,25300,Full-time,1000+,Services
30,Male,Rosenheim,Software Engineer,9,Middle,1,Java,63000,57600,Full-time,1000,Production
36,Male,Rosenheim,Data Scientist,12,Senior,1,Python,89200,0,Full-time,1000+,Services
26,Male,Saarbrucken,Software Engineer,7,Middle,1,JavaScript,38350,33800,Full-time,1000,Production
26,Male,Saint-Petersburg,Admin,5,Middle,1,Python,20000,0,Full-time,1000+,Production
26,Male,Saint-Petersburg,Admin,5,Middle,1,Python,20000,0,Full-time,1000+,Production
31,Male,Salzburg,Admin,10,Senior,1,Python,115000,81000,Full-time,100,Startup
30,Male,Samara,Software Engineer,2,Middle,1,PHP,12000,0,Self-employed,1000+,Production
45,Male,Schleswig-Holstein,Software Engineer,26,Senior,1,C#,93000,93000,Full-time,1000+,Production
28,Male,Sevilla,Data Scientist,4,Middle,1,Services,30000,30000,Full-time,100,Services
32,Male,Siegen,Software Engineer,13,Junior,1,C,48000,0,Full-time,100,Production
39,Male,Siegen,Software Engineer,16,Senior,1,Embedded,62400,60000,Full-time,1000+,Production
24,Male,Sofia,Data Scientist,5,Senior,1,Python,64000,40000,Full-time,1000+,Startup
23,Male,Stockholm,Software Engineer,5,Senior,1,JavaScript,45600,0,Full-time,10,Services
30,Female,Stockholm,Data Scientist,7,Senior,1,Python,48000,45600,Full-time,100,Production
30,Male,Stockholm,Software Engineer,7,Senior,1,C++,65000,60000,Full-time,1000+,Production
36,Male,Stockholm,Software Engineer,14,Senior,1,Java,80000,75000,Full-time,1000+,Production
26,Male,Stockholm,Data Scientist,2,Middle,2,Python,60000,37500,Full-time,1000+,Production
52,Male,Stuttgart,Software Engineer,12,Team Lead,2,Atlassian,100000,0,Self-employed,10,Services
44,Male,Stuttgart,Software Engineer,22,Senior,1,Erlang,76000,76000,Full-time,100,Startup
36,Male,Stuttgart,Software Engineer,16,Team Lead,1,Java,62500,59500,Full-time,100,Production
36,Male,Stuttgart,Software Engineer,8,Team Lead,1,.NET,72000,0,Full-time,1000,Production
30,Male,Stuttgart,Software Engineer,8,Middle,1,C++,71000,69000,Full-time,1000,Production
25,Male,Stuttgart,Software Engineer,4,Middle,1,Java,60000,50000,Full-time,1000,Services
28,Male,Stuttgart,Software Engineer,5,Middle,1,Java,55000,42000,Full-time,1000,Production
